X (m),Y (m),Z (m)
107.04719766695052,-100.54742532223463,-5.484071817188351
112.04719766695052,-100.54742532223463,-5.043480121704533
117.04719766695052,-100.54742532223463,-4.602888426221057
122.04719766695052,-100.54742532223463,-4.162697433387393
127.04719766695052,-100.54742532223463,-3.754472427527162
132.04719766695052,-100.54742532223463,-3.3462474216669307
137.04719766695052,-100.54742532223463,-2.938022415806813
142.04719766695052,-100.54742532223463,-2.5297974099468092
147.04719766695052,-100.54742532223463,-2.120789144149626
152.04719766695052,-100.54742532223463,-1.63347952503932
-32.952802333049476,-95.54742532223463,-9.715056324841498
-37.952802333049476,-100.54742532223463,-9.804257841165509
-32.952802333049476,-100.54742532223463,-9.7560673157667
-37.952802333049476,-95.54742532223463,-9.756332313426128
-27.952802333049476,-95.54742532223463,-9.6770173063926
-22.952802333049476,-95.54742532223463,-9.754589373340423
-17.952802333049476,-95.54742532223463,-9.832161440288246
-12.952802333049476,-95.54742532223463,-9.90973350723607
-7.952802333049476,-95.54742532223463,-9.987305574183893
-2.952802333049476,-95.54742532223463,-10.061092532667203
2.047197666950524,-95.54742532223463,-9.985793847553168
7.047197666950524,-95.54742532223463,-9.910495162439247
12.047197666950524,-95.54742532223463,-9.835196477325326
17.047197666950524,-95.54742532223463,-9.759897792211405
22.047197666950524,-95.54742532223463,-9.682679172951566
27.047197666950524,-95.54742532223463,-9.521223621164154
32.047197666950524,-95.54742532223463,-9.359768069376514
37.047197666950524,-95.54742532223463,-9.198312517589102
42.047197666950524,-95.54742532223463,-9.036856965801462
47.047197666950524,-95.54742532223463,-8.874350638787405
52.047197666950524,-95.54742532223463,-8.659847466097972
57.047197666950524,-95.54742532223463,-8.445344293408652
62.047197666950524,-95.54742532223463,-8.230841120719106
67.04719766695052,-95.54742532223463,-8.016337948029559
72.04719766695052,-95.54742532223463,-7.798641963617456
77.04719766695052,-95.54742532223463,-7.399925338275693
82.04719766695052,-95.54742532223463,-7.001208712933703
87.04719766695052,-95.54742532223463,-6.602492087591827
92.04719766695052,-95.54742532223463,-6.203775462249837
97.04719766695052,-95.54742532223463,-5.8040306627231075
102.04719766695052,-95.54742532223463,-5.33610520566117
107.04719766695052,-95.54742532223463,-4.868179748599118
112.04719766695052,-95.54742532223463,-4.400254291537067
117.04719766695052,-95.54742532223463,-3.9323288344750154
122.04719766695052,-95.54742532223463,-3.4651059085372253
127.04719766695052,-95.54742532223463,-3.053927285717009
132.04719766695052,-95.54742532223463,-2.6427486628967927
137.04719766695052,-95.54742532223463,-2.2315700400765763
142.04719766695052,-95.54742532223463,-1.8203914172564737
147.04719766695052,-95.54742532223463,-1.408351196784679
152.04719766695052,-95.54742532223463,-0.9101783159566139
-37.952802333049476,-90.54742532223463,-9.708406785686861
-42.952802333049476,-95.54742532223463,-9.797608302010985
-42.952802333049476,-90.54742532223463,-9.742768237457653
-32.952802333049476,-90.54742532223463,-9.674045333916183
-27.952802333049476,-90.54742532223463,-9.642452927561294
-22.952802333049476,-90.54742532223463,-9.709759285355517
-17.952802333049476,-90.54742532223463,-9.777065643149854
-12.952802333049476,-90.54742532223463,-9.844372000944077
-7.952802333049476,-90.54742532223463,-9.911678358738413
-2.952802333049476,-90.54742532223463,-9.974758943326606
2.047197666950524,-90.54742532223463,-9.87139723860696
7.047197666950524,-90.54742532223463,-9.7680355338872
12.047197666950524,-90.54742532223463,-9.664673829167555
17.047197666950524,-90.54742532223463,-9.561312124447795
22.047197666950524,-90.54742532223463,-9.455937382549337
27.047197666950524,-90.54742532223463,-9.262240821186879
32.047197666950524,-90.54742532223463,-9.06854425982442
37.047197666950524,-90.54742532223463,-8.874847698462077
42.047197666950524,-90.54742532223463,-8.681151137099732
47.047197666950524,-90.54742532223463,-8.486658838928633
52.047197666950524,-90.54742532223463,-8.252790085179868
57.047197666950524,-90.54742532223463,-8.018921331431102
62.047197666950524,-90.54742532223463,-7.785052577682109
67.04719766695052,-90.54742532223463,-7.551183823933229
72.04719766695052,-90.54742532223463,-7.314192389195455
77.04719766695052,-90.54742532223463,-6.900156467300235
82.04719766695052,-90.54742532223463,-6.486120545404788
87.04719766695052,-90.54742532223463,-6.072084623509568
92.04719766695052,-90.54742532223463,-5.6580487016141205
97.04719766695052,-90.54742532223463,-5.242806117290911
102.04719766695052,-90.54742532223463,-4.747546898650398
107.04719766695052,-90.54742532223463,-4.252287680009999
112.04719766695052,-90.54742532223463,-3.757028461369373
117.04719766695052,-90.54742532223463,-3.2617692427290876
122.04719766695052,-90.54742532223463,-2.767514383687171
127.04719766695052,-90.54742532223463,-2.3533821439069698
132.04719766695052,-90.54742532223463,-1.939249904126541
137.04719766695052,-90.54742532223463,-1.5251176643463396
142.04719766695052,-90.54742532223463,-1.1109854245661381
147.04719766695052,-90.54742532223463,-0.695913249419732
152.04719766695052,-90.54742532223463,-0.18687710687413528
-47.952802333049476,-85.54742532223463,-9.711841232007032
-52.952802333049476,-90.54742532223463,-9.81149114099901
-47.952802333049476,-90.54742532223463,-9.777129689228332
-52.952802333049476,-85.54742532223463,-9.739766501011218
-42.952802333049476,-85.54742532223463,-9.683915963003074
-37.952802333049476,-85.54742532223463,-9.655990693998888
-32.952802333049476,-85.54742532223463,-9.628065424994816
-27.952802333049476,-85.54742532223463,-9.60243876361119
-22.952802333049476,-85.54742532223463,-9.658908788551344
-17.952802333049476,-85.54742532223463,-9.715378813491611
-12.952802333049476,-85.54742532223463,-9.771848838431993
-7.952802333049476,-85.54742532223463,-9.828318863372147
-2.952802333049476,-85.54742532223463,-9.880144873792801
2.047197666950524,-85.54742532223463,-9.74905515008686
7.047197666950524,-85.54742532223463,-9.617965426380806
12.047197666950524,-85.54742532223463,-9.486875702674979
17.047197666950524,-85.54742532223463,-9.355785978969038
22.047197666950524,-85.54742532223463,-9.222587281735287
27.047197666950524,-85.54742532223463,-8.996857566625522
32.047197666950524,-85.54742532223463,-8.771127851515757
37.047197666950524,-85.54742532223463,-8.545398136405993
42.047197666950524,-85.54742532223463,-8.319668421296456
47.047197666950524,-85.54742532223463,-8.093381641473457
52.047197666950524,-85.54742532223463,-7.839528920631778
57.047197666950524,-85.54742532223463,-7.585676199789987
62.047197666950524,-85.54742532223463,-7.331823478948195
67.04719766695052,-85.54742532223463,-7.077970758106403
72.04719766695052,-85.54742532223463,-6.821036980653162
77.04719766695052,-85.54742532223463,-6.389418664622667
82.04719766695052,-85.54742532223463,-5.957800348592173
87.04719766695052,-85.54742532223463,-5.5261820325615645
92.04719766695052,-85.54742532223463,-5.094563716530956
